Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Season_Spring,Season_Summer,Season_Winter,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy
20.0,69,2.5,36.0,1015.55,2,7.0,False,False,True,False,False,True
26.0,79,6.0,30.0,1001.88,4,7.0,False,True,False,False,True,False
10.0,53,6.0,43.0,1005.75,4,5.5,False,True,False,False,False,True
48.0,79,12.0,88.0,1140.24,4,17.0,False,False,False,False,False,True
24.0,56,2.5,14.0,1012.4,1,7.5,False,False,False,False,False,True
26.0,76,11.5,30.0,1000.71,4,7.5,False,False,False,False,False,True
29.0,37,0.5,11.0,1018.5,6,9.0,True,False,False,False,False,False
41.0,50,5.0,0.0,1027.11,9,8.0,False,False,False,False,False,False
-5.0,85,10.5,52.0,990.69,0,2.0,False,False,True,False,True,False
22.0,77,16.0,84.0,1010.79,3,2.0,False,False,True,False,False,True
7.0,37,14.5,84.0,816.07,1,2.0,True,False,False,True,False,False
3.0,106,45.0,94.0,993.69,3,0.5,False,False,True,False,False,True
15.0,98,14.5,78.0,1002.19,3,3.5,False,False,False,False,True,False
11.0,61,13.0,40.0,1001.02,2,7.5,False,False,True,False,False,True
26.0,98,11.5,82.0,1019.64,0,4.0,True,False,False,False,True,False
17.0,82,16.5,68.0,1005.12,0,2.0,False,False,True,False,True,False
29.0,66,17.5,63.0,1010.77,1,2.0,False,True,False,False,False,True
-10.0,82,7.0,54.0,991.64,0,3.0,False,False,True,False,True,False
-5.0,71,8.0,94.0,825.1,11,1.0,False,False,False,True,False,False
3.0,94,16.5,53.0,991.09,0,4.0,False,False,True,False,True,False
17.0,62,10.0,65.0,1019.58,0,1.5,False,False,True,False,False,True
0.0,88,12.5,77.0,989.89,1,3.5,False,False,True,False,True,False
-4.0,90,13.5,67.0,990.04,1,5.0,False,False,True,False,True,False
-9.0,75,5.0,98.0,988.71,0,5.0,False,False,True,False,True,False
38.0,32,2.0,18.0,1014.43,11,5.5,False,True,False,False,False,True
1.0,61,13.5,56.0,994.3,0,1.0,False,False,True,False,True,False
17.0,68,17.0,58.0,994.11,0,4.0,False,False,True,False,False,True
13.0,75,7.0,31.0,1010.37,3,5.5,False,False,True,False,False,True
34.0,54,13.0,25.0,1014.59,1,6.5,False,False,False,False,False,True
63.0,96,19.5,84.0,1023.2,9,12.0,False,True,False,False,False,False
38.0,53,2.5,4.0,1018.34,5,7.5,False,True,False,False,False,False
8.0,53,13.5,72.0,1137.35,9,16.0,True,False,False,False,False,True
28.0,54,2.5,7.0,1014.29,10,5.5,False,True,False,False,False,False
-9.0,85,26.0,92.0,993.06,14,3.0,False,False,True,False,True,False
10.0,75,12.5,56.0,1018.41,2,3.5,False,False,True,False,False,True
34.0,77,4.0,46.0,1015.98,1,5.0,False,False,True,False,True,False
25.0,62,6.5,11.0,1015.62,11,6.5,True,False,False,False,False,False
30.0,52,4.0,12.0,1003.84,2,8.5,False,False,True,False,False,True
-9.0,70,6.5,93.0,988.14,1,2.5,False,False,True,False,True,False
43.0,35,5.0,1.0,1024.76,6,6.5,False,False,False,False,False,True
16.0,78,5.5,38.0,1012.74,2,8.0,True,False,False,False,False,True
55.0,105,14.0,81.0,1014.39,10,0.5,True,False,False,False,True,False
24.0,89,14.0,80.0,1005.61,3,4.0,False,True,False,False,True,False
0.0,70,39.5,109.0,990.93,13,2.0,False,False,True,False,False,True
25.0,64,11.5,58.0,1015.31,2,3.5,True,False,False,False,True,False
-3.0,70,6.0,93.0,984.01,1,3.0,False,False,True,False,True,False
30.0,88,9.0,76.0,1009.19,2,4.0,True,False,False,False,True,False
24.0,80,10.0,87.0,1028.08,14,9.5,True,False,False,False,False,True
2.0,99,12.0,76.0,984.42,0,3.5,False,False,True,False,True,False
19.0,64,6.5,26.0,1014.52,4,7.5,True,False,False,False,False,True
-7.0,69,17.5,53.0,980.21,0,2.0,False,False,True,False,True,False
2.0,83,4.0,75.0,993.43,0,2.0,False,False,True,False,True,False
-8.0,77,14.5,56.0,986.36,0,2.5,False,False,True,False,False,True
3.0,98,13.0,95.0,986.23,0,2.0,False,False,True,False,True,False
31.0,56,1.0,68.0,920.85,14,8.0,False,False,False,False,False,True
45.0,96,7.0,92.0,1011.26,4,3.0,False,True,False,False,False,False
36.0,49,8.0,3.0,1027.76,9,9.0,False,False,True,False,False,False
12.0,72,8.5,92.0,1017.44,1,2.5,True,False,False,False,True,False
34.0,55,6.5,19.0,1018.38,5,7.5,False,False,False,False,False,True
-3.0,93,2.5,64.0,986.5,0,2.5,False,False,True,False,True,False
22.0,36,3.0,4.0,1026.76,10,7.0,True,False,False,False,False,False
32.0,84,8.5,70.0,1000.17,1,5.0,False,True,False,False,True,False
21.0,54,6.5,15.0,1005.7,3,7.5,True,False,False,False,False,True
28.0,24,2.0,17.0,1015.12,8,10.0,False,False,True,False,False,False
33.0,68,7.5,94.0,996.65,1,3.0,False,True,False,False,True,False
20.0,22,4.5,18.0,1014.29,10,8.5,False,True,False,False,False,True
31.0,86,13.5,78.0,999.25,3,4.0,False,False,True,False,True,False
30.0,53,5.5,35.0,1016.49,4,8.5,False,True,False,False,False,True
21.0,96,34.5,86.0,1001.73,2,2.5,True,False,False,False,False,True
30.0,107,18.5,82.0,992.16,11,0.5,False,True,False,False,False,True
-10.0,67,1.0,59.0,983.52,0,5.0,False,False,True,False,False,True
24.0,86,19.5,87.0,1017.97,2,2.5,False,True,False,False,False,True
24.0,70,14.0,50.0,994.7,3,3.0,False,False,False,False,True,False
2.0,86,13.5,87.0,985.35,0,3.5,False,False,True,False,True,False
26.0,71,2.0,38.0,1002.85,2,8.0,True,False,False,False,False,True
-2.0,71,6.0,91.0,989.38,0,3.0,False,False,True,False,True,False
24.0,24,10.0,1.0,1025.66,8,5.5,False,False,True,False,False,True
28.0,70,16.5,79.0,992.25,0,4.5,True,False,False,False,True,False
16.0,68,5.0,48.0,1006.37,1,9.0,False,False,True,False,True,False
10.0,98,13.0,95.0,1015.05,3,1.5,False,False,True,False,False,True
-9.0,90,1.5,97.0,999.08,1,4.5,False,False,True,False,True,False
24.0,62,9.5,20.0,1019.57,4,7.5,True,False,False,False,False,True
30.0,95,5.5,66.0,1008.03,2,1.5,True,False,False,False,True,False
21.0,58,13.0,22.0,1017.15,2,7.0,False,False,True,False,True,False
34.0,75,7.5,73.0,994.5,3,5.0,False,False,False,False,True,False
-2.0,60,12.5,69.0,988.85,1,4.0,False,False,True,False,False,True
15.0,59,11.0,24.0,1006.94,1,8.0,False,False,False,False,False,True
-3.0,74,16.5,99.0,980.2,1,4.5,False,False,True,False,True,False
33.0,91,15.5,88.0,1017.61,1,1.5,True,False,False,False,True,False
38.0,88,1.5,100.0,1028.91,9,7.5,False,False,True,False,False,False
30.0,46,0.5,2.0,1019.7,9,9.0,False,True,False,False,False,False
24.0,22,7.0,19.0,1012.06,9,5.0,True,False,False,False,False,True
-12.0,84,23.0,100.0,996.59,0,6.5,False,False,True,False,True,False
35.0,48,8.0,11.0,1015.64,8,9.0,True,False,False,False,False,False
-3.0,100,36.0,91.0,997.45,1,1.5,False,False,True,False,True,False
24.0,70,8.0,10.0,1012.9,3,7.0,False,False,False,False,True,False
-10.0,64,4.0,96.0,996.15,1,2.5,False,False,True,False,True,False
21.0,56,7.0,10.0,1002.94,3,9.0,False,True,False,False,False,True
1.0,88,3.5,55.0,980.85,0,2.5,False,False,True,False,False,True
30.0,77,14.5,15.0,1010.04,2,5.5,True,False,False,False,False,True
15.0,89,4.0,96.0,1019.24,5,10.0,False,False,False,False,False,True
2.0,89,0.0,80.0,985.58,1,4.5,False,False,True,False,True,False
-5.0,92,13.0,74.0,991.03,8,0.5,False,False,True,False,True,False
0.0,89,16.5,72.0,996.51,1,5.0,False,False,True,False,True,False
12.0,97,5.5,86.0,1005.53,3,3.0,False,False,True,False,True,False
28.0,67,15.0,63.0,991.82,3,2.5,False,True,False,False,True,False
5.0,78,7.5,18.0,856.01,3,19.0,False,False,False,False,False,True
-2.0,80,17.5,72.0,986.43,1,2.0,False,False,True,False,True,False
17.0,73,2.5,53.0,955.73,11,9.0,False,False,False,False,False,True
-3.0,81,19.5,75.0,986.35,0,2.5,False,False,True,False,True,False
31.0,78,11.0,73.0,1011.63,3,4.5,False,False,True,False,False,True
14.0,79,12.5,25.0,1007.81,2,5.0,True,False,False,False,True,False
-6.0,95,27.5,95.0,983.31,2,0.5,False,False,True,False,True,False
-8.0,85,16.0,94.0,984.38,0,4.5,False,False,True,False,False,True
-7.0,89,26.5,90.0,983.6,4,1.5,False,False,True,False,False,True
10.0,26,14.0,73.0,876.24,10,0.5,False,True,False,True,False,False
57.0,77,26.0,76.0,1006.59,0,2.0,False,True,False,False,False,True
34.0,46,8.0,15.0,1015.87,10,5.5,False,False,True,False,False,False
17.0,34,5.5,28.0,1126.53,14,12.0,False,True,False,False,False,True
90.0,82,11.5,73.0,1025.98,11,8.5,False,False,False,False,False,False
13.0,72,11.5,28.0,1011.34,3,6.5,True,False,False,False,False,True
2.0,68,7.5,89.0,996.26,1,2.5,False,False,True,False,True,False
2.0,65,19.0,63.0,990.69,1,4.5,False,False,True,False,False,True
16.0,69,13.5,26.0,1007.31,3,7.5,False,False,True,False,True,False
22.0,92,12.0,75.0,1024.34,8,3.0,False,False,False,False,False,False
17.0,61,13.0,79.0,1007.38,2,5.0,False,False,True,False,True,False
24.0,65,8.5,26.0,1012.1,3,8.5,False,True,False,False,False,True
27.0,63,11.5,53.0,1019.38,3,3.5,False,False,True,False,True,False
19.0,72,11.0,25.0,1009.68,4,7.5,True,False,False,False,True,False
-11.0,104,20.0,107.0,990.16,8,0.5,False,False,True,False,True,False
27.0,80,10.0,84.0,1008.88,13,10.0,True,False,False,False,False,True
21.0,56,0.5,40.0,1019.5,3,6.5,True,False,False,False,False,True
24.0,56,5.0,19.0,1017.25,8,9.5,False,True,False,False,False,False
19.0,62,14.0,63.0,1002.82,0,1.5,True,False,False,False,False,True
27.0,71,16.0,68.0,1014.58,1,1.0,True,False,False,False,False,True
43.0,63,6.5,92.0,867.75,8,5.0,False,False,True,True,False,False
7.0,95,13.0,84.0,1003.23,4,1.5,True,False,False,False,True,False
32.0,74,12.0,82.0,1009.15,1,9.0,False,True,False,False,False,True
43.0,98,4.0,101.0,1017.91,1,7.5,False,False,True,False,True,False
44.0,22,4.0,11.0,1011.72,5,8.0,True,False,False,False,False,True
19.0,63,12.5,49.0,1009.04,3,7.0,True,False,False,False,False,True
14.0,88,18.5,55.0,1010.7,1,1.5,True,False,False,False,True,False
27.0,69,12.0,43.0,1010.05,1,5.5,False,False,True,False,False,True
27.0,63,8.0,73.0,1016.64,2,1.0,False,True,False,False,True,False
34.0,89,12.0,62.0,1013.2,1,2.5,True,False,False,False,False,True
31.0,56,11.5,40.0,1017.0,2,8.5,True,False,False,False,False,True
21.0,64,7.5,34.0,1016.44,2,7.0,False,False,False,False,False,True
5.0,28,0.5,19.0,808.04,13,13.5,False,False,False,True,False,False
32.0,79,5.0,48.0,1130.56,13,16.0,False,True,False,False,True,False
18.0,77,15.0,62.0,1003.14,0,5.0,True,False,False,False,False,True
-7.0,97,11.5,80.0,999.75,0,2.0,False,False,True,False,True,False
45.0,82,18.0,79.0,1012.32,7,0.5,False,False,False,False,True,False
31.0,69,9.0,47.0,1014.24,3,6.5,False,True,False,False,False,True
2.0,48,1.0,20.0,843.44,0,3.5,False,False,True,True,False,False
13.0,67,7.0,21.0,1018.83,1,8.5,False,False,True,False,True,False
30.0,97,6.5,51.0,995.83,0,4.5,False,False,True,False,True,False
49.0,74,20.5,81.0,1016.4,5,7.0,True,False,False,False,False,False
32.0,60,9.0,52.0,992.85,3,4.5,False,False,True,False,True,False
21.0,86,18.0,65.0,1001.12,3,2.5,False,False,True,False,True,False
-7.0,62,14.5,86.0,994.65,1,1.0,False,False,True,False,True,False
29.0,22,6.5,16.0,1010.62,10,7.5,False,True,False,False,False,False
21.0,87,18.0,84.0,996.33,0,3.5,False,False,True,False,True,False
21.0,94,7.5,50.0,1014.82,3,1.5,False,False,False,False,True,False
-8.0,82,6.0,69.0,991.06,1,3.5,False,False,True,False,True,False
-9.0,91,8.5,99.0,997.7,0,4.5,False,False,True,False,False,True
16.0,96,28.0,108.0,1006.49,0,2.0,False,False,False,False,True,False
27.0,60,0.0,24.0,1008.39,4,8.0,True,False,False,False,False,True
33.0,61,6.5,61.0,996.31,0,1.5,False,True,False,False,False,True
41.0,83,1.5,88.0,1015.85,4,3.0,False,True,False,False,False,False
28.0,86,14.5,65.0,996.25,1,2.0,True,False,False,False,True,False
36.0,23,4.5,0.0,1016.42,6,9.0,True,False,False,False,False,False
16.0,85,7.0,96.0,995.5,1,2.0,False,True,False,False,True,False
21.0,95,7.5,91.0,993.65,3,3.5,False,False,False,False,False,True
20.0,78,47.0,76.0,1017.71,9,0.5,False,False,False,False,True,False
13.0,95,13.5,51.0,991.54,0,2.5,False,True,False,False,True,False
37.0,42,5.5,19.0,1021.85,8,10.0,False,False,False,False,False,False
4.0,63,9.5,59.0,994.63,0,2.5,False,False,True,False,True,False
3.0,97,14.0,83.0,983.19,0,3.5,False,False,True,False,True,False
37.0,53,8.0,4.0,1026.89,11,8.5,False,True,False,False,False,False
27.0,78,9.5,48.0,1010.73,1,9.0,False,False,False,False,False,True
40.0,34,9.0,0.0,1028.25,11,7.5,True,False,False,False,False,False
10.0,73,10.0,24.0,1011.49,4,9.0,False,False,False,False,True,False
22.0,50,10.0,47.0,1006.42,2,6.5,False,False,False,False,False,True
-18.0,22,7.5,84.0,978.23,6,9.0,False,False,False,False,False,True
41.0,65,3.0,9.0,1021.47,5,7.5,False,False,True,False,False,False
28.0,66,1.5,8.0,1028.57,6,8.0,False,False,True,False,False,False
13.0,76,2.5,30.0,1003.77,4,7.5,False,True,False,False,True,False
15.0,51,14.0,44.0,1006.17,2,7.5,False,True,False,False,False,True
17.0,72,7.5,62.0,1010.16,2,3.0,False,True,False,False,True,False
-3.0,101,28.0,84.0,991.4,11,6.0,False,False,True,False,True,False
-7.0,78,17.0,80.0,995.95,1,4.5,False,False,True,False,True,False
12.0,61,9.0,74.0,1006.47,0,2.5,False,False,False,False,False,True
26.0,53,5.0,20.0,1003.25,3,7.0,False,False,True,False,False,True
-1.0,55,11.0,51.0,855.6,2,19.5,False,True,False,False,True,False
32.0,77,8.0,36.0,1000.35,1,7.5,True,False,False,False,False,True
37.0,25,2.5,12.0,1017.93,11,8.5,False,True,False,False,False,True
31.0,51,13.5,11.0,1000.87,2,6.0,False,False,False,False,False,True
-8.0,90,18.5,71.0,980.67,1,2.5,False,False,True,False,True,False
28.0,85,15.5,93.0,1013.07,12,10.0,False,False,False,False,False,True
28.0,29,2.5,41.0,967.29,5,14.0,False,False,True,True,False,False
22.0,104,13.0,80.0,991.94,3,3.0,False,False,True,False,False,True
12.0,72,7.0,35.0,1008.54,1,5.0,True,False,False,False,True,False
17.0,74,10.5,103.0,1018.89,12,6.0,False,False,False,False,True,False
21.0,23,12.5,19.0,1143.32,9,15.0,False,False,True,False,True,False
32.0,80,14.5,93.0,1005.73,1,5.0,True,False,False,False,False,True
2.0,95,5.0,80.0,987.9,1,3.5,False,False,True,False,True,False
-11.0,107,15.5,96.0,990.58,12,1.5,False,False,True,False,True,False
27.0,50,4.0,14.0,1001.47,2,6.5,True,False,False,False,True,False
-6.0,62,5.5,59.0,989.4,0,1.5,False,False,True,False,True,False
14.0,86,9.0,59.0,1019.31,1,1.5,False,False,True,False,True,False
-16.0,64,0.0,48.0,1163.02,1,14.0,False,False,True,False,False,True
30.0,29,8.5,17.0,1010.77,9,7.5,False,False,False,False,False,True
30.0,21,5.5,2.0,1013.06,5,6.0,False,False,True,False,False,True
13.0,75,1.5,47.0,1011.57,2,7.0,False,True,False,False,False,True
13.0,39,13.0,15.0,811.03,8,4.5,False,True,False,True,False,False
-4.0,89,15.5,75.0,994.04,1,2.5,False,False,True,False,False,True
26.0,84,8.0,67.0,1013.61,1,3.5,False,False,True,False,True,False
44.0,68,9.5,6.0,1025.44,11,5.5,True,False,False,False,False,False
14.0,89,14.0,91.0,998.14,0,3.0,False,False,True,False,True,False
27.0,67,1.5,24.0,1015.25,1,6.5,True,False,False,False,False,True
17.0,53,1.5,20.0,1001.72,4,8.0,True,False,False,False,True,False
34.0,78,14.5,94.0,1014.43,3,4.5,False,True,False,False,True,False
28.0,59,9.0,7.0,1025.05,11,7.5,False,False,True,False,False,False
31.0,53,10.0,7.0,1026.82,6,10.0,True,False,False,False,False,False
2.0,84,39.0,105.0,981.25,7,0.5,False,False,True,False,True,False
39.0,34,3.5,5.0,1016.3,7,7.5,True,False,False,False,False,False
12.0,94,16.0,57.0,1003.33,2,5.0,True,False,False,False,True,False
-10.0,96,17.0,82.0,990.68,1,2.5,False,False,True,False,True,False
40.0,22,5.0,18.0,1029.8,7,6.5,True,False,False,False,False,True
37.0,29,8.5,19.0,1019.46,10,7.0,False,True,False,False,False,True
33.0,36,4.5,2.0,1026.57,7,8.5,False,False,True,False,False,False
44.0,30,5.0,15.0,1024.28,9,6.0,False,False,False,False,False,False
80.0,107,19.0,70.0,1018.33,1,4.5,False,False,False,False,True,False
23.0,93,8.0,98.0,1017.48,1,3.5,False,False,False,False,False,True
32.0,42,6.0,11.0,1027.6,9,9.5,False,False,True,False,False,True
16.0,93,7.5,103.0,1013.65,9,1.5,False,False,True,False,False,True
18.0,54,12.0,48.0,1005.32,4,5.0,False,False,False,False,False,True
12.0,56,11.5,26.0,1003.73,3,5.5,False,False,True,False,False,True
-7.0,82,16.0,92.0,989.51,1,4.0,False,False,True,False,True,False
-9.0,84,2.0,94.0,984.17,1,1.5,False,False,True,False,False,True
11.0,99,18.0,77.0,1008.76,2,3.5,False,True,False,False,True,False
42.0,68,0.5,11.0,1013.11,5,9.0,False,True,False,False,False,False
3.0,82,20.0,81.0,981.42,1,5.0,False,False,True,False,False,True
32.0,62,15.0,54.0,1014.33,3,1.5,False,False,False,False,False,True
2.0,69,15.5,67.0,983.0,1,1.5,False,False,True,False,True,False
11.0,80,8.0,93.0,1003.54,3,1.0,True,False,False,False,True,False
2.0,71,10.0,59.0,997.45,0,2.5,False,False,True,False,True,False
31.0,50,0.0,46.0,1005.13,2,5.5,False,False,True,False,True,False
-6.0,82,6.5,76.0,983.94,1,2.5,False,False,True,False,True,False
40.0,33,8.5,2.0,1011.18,11,6.0,True,False,False,False,False,False
29.0,69,13.5,88.0,993.87,3,3.5,True,False,False,False,True,False
29.0,96,11.5,79.0,1013.23,0,1.0,True,False,False,False,False,True
29.0,42,2.0,0.0,1011.77,9,9.5,False,False,True,False,False,True
27.0,58,12.0,47.0,832.01,0,13.0,False,True,False,False,True,False
-5.0,94,14.5,57.0,999.98,0,3.5,False,False,True,False,True,False
17.0,61,8.0,60.0,1009.63,3,4.5,False,False,True,False,False,True
24.0,58,2.0,11.0,1024.96,6,6.5,False,True,False,False,False,False
0.0,68,12.5,74.0,990.32,1,1.5,False,False,True,False,True,False
31.0,69,3.5,12.0,1003.66,1,7.0,False,False,False,False,False,True
13.0,53,6.0,79.0,889.61,12,1.0,True,False,False,True,False,False
-6.0,67,5.5,81.0,994.19,0,1.5,False,False,True,False,True,False
31.0,65,1.5,18.0,1008.47,2,9.0,False,True,False,False,True,False
-7.0,87,11.5,68.0,983.25,1,2.5,False,False,True,False,False,True
29.0,70,5.5,45.0,1008.96,2,8.0,False,False,True,False,False,True
19.0,90,18.5,98.0,1001.49,3,3.5,False,True,False,False,False,True
31.0,73,14.5,36.0,1009.35,4,6.5,True,False,False,False,False,True
27.0,89,16.0,59.0,1012.16,2,4.0,False,False,True,False,True,False
17.0,84,15.0,92.0,1024.53,10,2.5,True,False,False,False,False,False
20.0,72,14.0,37.0,1013.21,4,7.0,False,False,True,False,False,True
-9.0,87,7.5,56.0,997.69,1,2.0,False,False,True,False,True,False
22.0,86,5.5,94.0,999.78,3,1.0,False,False,False,False,True,False
1.0,80,12.0,67.0,980.94,0,4.5,False,False,True,False,True,False
20.0,48,4.5,17.0,1014.45,6,7.5,False,False,True,False,False,False
12.0,64,10.5,68.0,1007.82,0,3.0,False,False,True,False,True,False
31.0,55,14.0,40.0,1009.3,4,6.5,False,True,False,False,False,True
-2.0,91,16.5,53.0,982.67,1,3.0,False,False,True,False,True,False
15.0,87,5.0,68.0,1014.37,0,4.0,False,True,False,False,True,False
25.0,82,19.5,86.0,1009.16,2,2.0,True,False,False,False,True,False
10.0,75,11.0,12.0,1003.21,1,6.5,False,True,False,False,False,True
26.0,96,8.5,78.0,1008.5,1,4.0,False,False,False,False,True,False
33.0,46,9.5,5.0,1019.1,8,7.0,True,False,False,False,False,True
22.0,67,11.0,61.0,998.45,1,1.5,False,False,False,False,True,False
32.0,61,8.5,16.0,1018.38,8,7.0,False,False,True,False,False,False
27.0,62,11.5,32.0,1015.56,3,7.0,False,True,False,False,True,False
33.0,51,2.5,21.0,1018.45,2,6.0,False,False,False,False,False,True
23.0,77,13.0,48.0,1018.23,3,8.5,False,False,True,False,False,True
38.0,62,0.5,6.0,1014.63,9,8.0,False,False,False,False,False,True
35.0,22,9.5,7.0,1018.15,9,8.5,False,True,False,False,False,False
22.0,54,0.5,46.0,1013.82,2,6.0,True,False,False,False,False,True
32.0,60,3.5,30.0,1000.76,1,7.5,False,True,False,False,False,True
34.0,95,9.5,56.0,1011.71,1,4.0,False,False,True,False,True,False
24.0,36,4.5,8.0,1011.34,8,7.0,False,False,True,False,False,False
-2.0,76,11.5,60.0,995.83,0,3.5,False,False,True,False,True,False
2.0,38,6.0,86.0,818.04,10,12.0,False,True,False,False,False,True
30.0,79,10.0,65.0,992.74,3,3.0,False,True,False,False,False,True
22.0,48,8.5,82.0,1002.55,10,1.5,False,False,False,False,False,True
25.0,40,7.0,4.0,1020.05,11,8.0,True,False,False,False,False,True
32.0,65,8.0,39.0,1017.88,1,5.0,True,False,False,False,True,False
41.0,62,5.0,3.0,1025.98,9,5.5,False,False,False,False,False,False
35.0,48,4.5,4.0,1024.97,8,5.0,False,True,False,False,False,False
29.0,45,4.0,7.0,1011.22,7,6.5,False,True,False,False,False,False
